Game,Platform,Score,Genre
Wallace &a,PlayStation 2,6.7,Action
Robin Hood:,PlayStation 2,7.1,Strategy
Wallace &a,Xbox,6.7,Action
Centipede,Wireless,2,Shooter
Wallace &a,GameCube,6.7,Action
Scooby-Doo:,Game Boy Ad,5,Action
Chaser,PC,7.5,Shooter
FOX Sports F,Wireless,8,Sports
Viewtiful Joe,GameCube,9.5,"Fighting, Action"
Tomb Raider,N-Gage,7,"Action, Adventure"
Aquaman: Ba,GameCube,3,Action
NBA Jam [20,PlayStation 2,7,"Sports, Action"
Disney's Part,GameCube,5.2,Party
NBA Jam [20,Xbox,7,"Sports, Action"
Neighbors fr,PC,7,Puzzle
Drome Racer,GameCube,6.1,Racing
Etherlords II,PC,8,Strategy
Freedom Figh,PC,8.4,"Action, Adventure"
Age of Mytho,PC,8.9,Strategy
Oddworld: M,Game Boy Ad,4,Platformer
Halo: Comba,PC,8.2,Shooter
Wild West Bl,Wireless,3,Casino
NHL 2004,PC,8.8,Sports
JAMDAT Casi,Wireless,6,Casino
EverQuest: L,PC,8.5,RPG
Disney's Part,Game Boy Ad,4,Party
NHL Hitz: Pro,Xbox,8.6,"Sports, Action"
NHL 2004,PlayStation 2,8.8,Sports
Heaven &am,PC,4.3,Strategy
Command &,PC,9,Strategy
NHL Hitz Pro,PlayStation 2,8.6,"Sports, Action"
Blackthorne,Game Boy Ad,7.5,Action
NHL Hitz Pro,GameCube,8.6,"Sports, Action"
Road Rash: J,Game Boy Ad,7.9,"Racing, Action"
Voodoo Vinc,Xbox,7.6,Platformer
Mistmare,PC,3,Adventure
Emergency Fi,PC,8.4,Strategy
AquaNox 2: R,PC,6,Shooter
Tom Clancy's,Wireless,6.5,Action
NHL 2004,GameCube,8.8,Sports
Dynasty Tact,PlayStation 2,8.3,Strategy
NHL 2004,Xbox,8.8,Sports
Tiger Woods,PC,9,Sports
NASCAR Thu,Xbox,8.5,Racing
Rebels: Priso,PC,5.5,"Action, Adventure"
Dungeons &,PC,7.5,RPG
The Adventur,GameCube,6.1,Platformer
Tiger Woods,GameCube,9,Sports
XGRA: Extre,Xbox,7.5,Racing
NASCAR Thu,PlayStation 2,8.8,Racing
Freedom Figh,GameCube,8.4,"Action, Adventure"
Shining Soul,Game Boy Ad,5.5,"Action, RPG"
Tiger Woods,Xbox,9,Sports
Freedom Figh,PlayStation 2,8.4,"Action, Adventure"
Tiger Woods,PlayStation 2,9.1,Sports
Freedom Figh,Xbox,8.4,"Action, Adventure"
SimCity 4: Ru,PC,8,Simulation
The Adventur,PlayStation 2,6.1,Platformer
Dungeons &,Xbox,8.3,"Action, RPG"
Medal of Ho,PC,8.2,Shooter
Billy Hatcher,GameCube,7.7,Platformer
Combat Jet A,Wireless,2,Shooter
Gothic Grave,Wireless,6.5,Action
Anarchy Onli,PC,8.8,RPG
NASCAR Thu,PC,8.5,Racing
Rugby 2004,PlayStation 2,7.3,Sports
The Simpson,PlayStation 2,8,"Action, Adventure"
Dino Crisis 3,Xbox,6,"Action, Adventure"
Homeworld2,PC,9,Strategy
The Simpson,Xbox,8,"Action, Adventure"
The Simpson,GameCube,8,"Action, Adventure"
WWE Raw 2,Xbox,9.1,Wrestling
Cold Zero,PC,7,Action
Boktai,Game Boy Ad,8.5,"Action, Adventure"
Star Wars Je,PC,8.8,Shooter
Starsky &am,Xbox,5.4,"Racing, Action"
Banjo-Kazooi,Game Boy Ad,8,Platformer
Savage: The,PC,8.7,Strategy
XGRA: Extre,PlayStation 2,7.5,Racing
Ghost Maste,PC,7,Strategy
Lethal Skies I,PlayStation 2,7.7,"Flight, Action"
Dynasty War,Xbox,8.5,Action
Battlefield 1,PC,8.8,Shooter
P.N.03,GameCube,5.3,Shooter
ESPN NHL Ho,PlayStation 2,9.3,Sports
Disney's Extr,Game Boy Ad,7.5,Sports
JAMDAT Raci,Wireless,8,Racing
CyRace 2,Wireless,5,Racing
IHRA Drag R,Wireless,4,Racing
.hack//OUTB,PlayStation 2,8.4,"Action, RPG"
ESPN NHL Ho,Xbox,9.3,Sports
WWE Wrestl,GameCube,8,Wrestling
Starsky &am,PlayStation 2,5.5,"Racing, Action"
Hoyle Majest,PC,8.5,Board
State of Emer,PC,6.6,Action
Hunter: The,PlayStation 2,8.2,Action
Final Fantasy,Game Boy Ad,9,"Strategy, RPG"
ESPN NFL Fo,PlayStation 2,9.3,Sports
ESPN NFL Fo,Xbox,9.3,Sports
Pro Cast Spor,Xbox,3.1,Hunting
Rider X 3D,Wireless,5,Sports
MLB Slam!,Wireless,8.5,Sports
RotoSphere,Wireless,8.5,Puzzle
Disney's Extr,PlayStation 2,7.8,Sports
Disney's Extr,GameCube,7.8,Sports
Republic: Th,PC,7.2,Strategy
Freekstyle,Game Boy Ad,7.8,Racing
Tony Hawk's,PC,9.2,Sports
World War II:,PC,7,Strategy
NFL Fever 20,Xbox,7.5,Sports
Buffy the Va,PlayStation 2,7.7,Action
Buffy the Va,Xbox,7.7,Action
Buffy the Va,GameCube,7.7,Action
Mortal Komb,Game Boy Ad,8.5,Fighting
NFL GameDa,PlayStation 2,8,Sports
Soulcalibur II,Xbox,9.2,Fighting
Bombastic,PlayStation 2,8.5,Puzzle
Disgaea: Hou,PlayStation 2,9.2,"Strategy, RPG"
Soulcalibur II,PlayStation 2,9.2,Fighting
Soulcalibur II,GameCube,9.2,Fighting
Cali Surf,Wireless,7.5,Sports
Cabela's Dee,PlayStation 2,7.4,Hunting
The Italian Jo,Wireless,7.5,Racing
Tony Hawk's,Wireless,8.5,"Sports, Action"
Lionheart: Le,PC,6.8,RPG
Otogi: Myth,Xbox,8.3,Action
F-Zero GX,GameCube,9.3,Racing
Tron 2.0,PC,8,Action
Smash Cars [,PlayStation 2,7.5,"Racing, Action"
Pokemon Pin,Game Boy Ad,8.8,Pinball
Dance Natio,Wireless,8,Music
Legacy Onlin,PC,9,Strategy
Madden NFL,PC,9.3,Sports
Dark Fall: Th,PC,7.8,Adventure
Alter Echo,PlayStation 2,6.8,Action
Alter Echo,Xbox,6.8,Action
Monster Truc,Game Boy Ad,7.5,Racing
Pirates of the,Wireless,5,Adventure
Madden NFL,Game Boy Ad,7,Sports
Big Mutha Tr,GameCube,6.3,Racing
SX Superstar,GameCube,3.6,Racing
The Italian Jo,GameCube,6.8,Racing
Futurama,Xbox,6.7,"Action, Adventure"
Futurama,PlayStation 2,6.7,Action
Madden NFL,Xbox,9.4,Sports
Madden NFL,GameCube,9.4,Sports
Madden NFL,PlayStation 2,9.5,Sports
Romance of t,PlayStation 2,9,Strategy
Virtua Fighte,PlayStation 2,9.5,Fighting
Tom Clancy's,Xbox,8.4,Shooter
Europa Unive,PC,6.5,Strategy
Nexagon: De,PC,6.9,Strategy
Syberia,Xbox,6.1,Adventure
Freaky Flyers,Xbox,7,"Flight, Racing"
Buffy the Va,Game Boy Ad,4,Action
Freaky Flyers,GameCube,7,"Flight, Racing"
Freaky Flyers,PlayStation 2,7,"Flight, Racing"
Aliens vs. Pre,Xbox,6.1,Strategy
Butt-Ugly Ma,GameCube,3.8,"Racing, Action"
Chaos Legion,PlayStation 2,6.5,Action
Butt-Ugly Ma,PlayStation 2,3.8,"Racing, Action"
Cartel Wars,Wireless,7.5,Action
X-Men 2: Bat,Wireless,7,Fighting
Silent Hill 3 ,PlayStation 2,8.8,Adventure
River Raid,Wireless,8,Shooter
The Great Es,PC,5,"Action, Adventure"
Splashdown:,PlayStation 2,8.9,"Racing, Action"
Shrek: Reekin,Game Boy Ad,5.9,Platformer
Silent Line: A,PlayStation 2,7.5,"Action, Simulation"
Stuntman,Game Boy Ad,8.5,"Racing, Action"
eJay Clubwor,PlayStation 2,7.6,"Music, Editor"
Drome Racer,Game Boy Ad,7,Racing
Aliens vs. Pre,PlayStation 2,6.1,Strategy
Age of Wond,PC,8.5,Strategy
Microsoft Fli,PC,9,"Flight, Simulation"
Mojo!,PlayStation 2,6.9,"Puzzle, Action"
Mario Golf: T,GameCube,8,"Sports, Action"
F1 Challenge,PC,9.5,"Racing, Simulation"
Rally Champi,GameCube,7,Racing
Perfect Ace:,PC,4.1,Sports
FOX Sports B,Wireless,9,Sports
FOX Sports R,Wireless,6.5,Racing
The Great Es,Xbox,5,Adventure
Big Scale Rac,PC,6.5,Racing
The Great Es,PlayStation 2,5,"Action, Adventure"
Disciples II: S,PC,7,Strategy
Downhill Do,PlayStation 2,8,Sports
Finding Nem,Wireless,4,Adventure
The Terminat,Wireless,3.5,Shooter
K-1 World Gr,PlayStation 2,8.3,Fighting
Charlie's Ang,GameCube,4,"Fighting, Action"
NCAA Footba,GameCube,9,Sports
NCAA Footba,Xbox,9,Sports
NCAA Footba,PlayStation 2,9.1,Sports
Endless Ages,PC,5.5,RPG
Tennis 2003,Wireless,2.5,Sports
DuraTrax Mo,Wireless,7,Sports
Space Spyder,Wireless,3,Action
Adios Amoeb,Wireless,5.5,Puzzle
FOX Sports O,Wireless,8,Sports
Knuckle-Up!,Wireless,7,"Sports, Simulation"
Shrek Super P,GameCube,3.8,Party
Star Wars Kni,Xbox,9.5,RPG
MotoGP [200,Wireless,5,Racing
FOX Sports O,Wireless,8,"Sports, Action"
Barnyard Bou,Wireless,6,Puzzle
Fury of The H,Wireless,1,Puzzle
Two Cities,Wireless,7.5,Strategy
Star Wars Ga,PC,8,RPG
Outlaw Volle,Xbox,8,Sports
Tomb Raider:,PC,5.3,"Action, Adventure"
Sheep,Game Boy Ad,6.5,"Puzzle, Action"
Tetris Worlds,Xbox,4.8,Puzzle
Midnight Clu,PC,8.8,Racing
Pirates of the,Xbox,7.5,"Action, RPG"
Pirates of the,PC,7.2,"Action, RPG"
Indiana Jone,PlayStation 2,6.6,"Action, Adventure"
IndyCar Serie,Xbox,8,Racing
Warcraft III:,PC,9,Strategy
Ape Escape 2,PlayStation 2,9,Platformer
Naval Ops:,PlayStation 2,7.7,"Action, Simulation"
Chariots of,PC,5,Strategy
Air Raid: This,PC,2.2,Shooter
Freestyle Me,PlayStation 2,7.6,Sports
Big Mutha Tr,PlayStation 2,6.3,Racing
Summer Heat,PlayStation 2,6.4,Sports
Big Mutha Tr,Xbox,6.3,Racing
F1 Career Ch,PlayStation 2,7.4,"Racing, Simulation"
Space Chann,Game Boy Ad,5,Music
Magic Penge,PlayStation 2,8.5,Battle
Will Rock,PC,7.2,Shooter
Mega Man B,Game Boy Ad,7.9,RPG
Mega Man B,Game Boy Ad,7.9,RPG
The Italian Jo,Xbox,6.8,"Racing, Action"
Star Trek: Elit,PC,8.4,Shooter
SX Superstar,Xbox,3.6,Racing
The Italian Jo,PlayStation 2,6.8,"Racing, Action"
Arc the Lad:,PlayStation 2,8.2,RPG
Tomb Raider:,PlayStation 2,5.3,"Action, Adventure"
EVE Online,PC,8,RPG
Disciples II:,PC,7,Strategy
The Simpson,Game Boy Ad,7.5,"Racing, Action"
Sonic Advent,GameCube,5,Platformer
Advance War,Game Boy Ad,9,Strategy
Wario World,GameCube,7.1,Platformer
Jet Grind Rad,Game Boy Ad,8.5,Action
Soldier of For,Xbox,5.8,Shooter
RTX Red Roc,PlayStation 2,5.6,"Action, Adventure"
Hitman 2: Sil,GameCube,8.4,Action
Pirates of the,Game Boy Ad,5.5,"Action, Adventure"
Mace Griffin:,Xbox,6.3,Action
Midtown Ma,Xbox,8.7,Racing
Dragon Ball,Game Boy Ad,8,"Action, RPG"
Resident Evil,PlayStation 2,6.9,Shooter
Evil Dead: A,Xbox,6.4,Action
Neverwinter,PC,7.7,RPG
Mace Griffin:,PlayStation 2,6.3,Action
Moon Patrol,Wireless,8,Action
Empire of Ma,PC,5,Strategy
Squareville,Wireless,6.5,Puzzle
Mega Man N,GameCube,6.7,"Action, RPG"
Jewels and Ji,Wireless,7,Action
The Elder Scr,PC,8.9,RPG
Port Royale ,PC,8.4,Strategy
Rock 'n Roll,Game Boy Ad,8.5,Racing
MotoGP 2,PC,8.4,Racing
MAGIX Music,PlayStation 2,7.9,"Music, Editor"
Unlimited Sa,PlayStation 2,6.6,RPG
Wing Comma,Game Boy Ad,7,"Flight, Action"
Donkey Kong,Game Boy Ad,8,Platformer
PlanetSide,PC,7.7,Shooter
The Sims: Su,PC,8.3,Simulation
Ultimate Mu,GameCube,7.8,Wrestling
Midnight Clu,Xbox,8.8,Racing
Wakeboardin,PlayStation 2,8.6,Sports
Wakeboardin,Xbox,8.4,Sports
Chessmaster,PlayStation 2,8.5,Board
Medieval: To,PC,8.6,Strategy
Ultimate Mu,Game Boy Ad,7.5,Wrestling
Return to Ca,PC,8.5,Shooter
Crazy Racer,Wireless,4.5,Racing
Iridion II,Game Boy Ad,8,Shooter
Dig It,Wireless,7,Puzzle
Skirt Fighter,Wireless,5.5,"Fighting, Adventure"
MotoGP 2,Xbox,8.8,Racing
Bruce Lee: R,Game Boy Ad,8.4,Action
Combat Miss,PC,9,Strategy
RollerCoaste,PC,5.5,Simulation
The Incredibl,Game Boy Ad,6,Action
Speed Kings,PlayStation 2,5.5,Racing
IndyCar Serie,PlayStation 2,8.5,Racing
Sonic Pinball,Game Boy Ad,8.3,Pinball
Speed Kings,GameCube,5.5,Racing
Speed Kings,Xbox,5.5,Sports
V-Rally 3,Xbox,8,Racing
Finding Nem,PlayStation 2,7,Action
Restaurant E,PC,7.8,Simulation
Brute Force,Xbox,8.1,Action
Finding Nem,Xbox,7,Action
Bloody Roar,Xbox,7.3,Fighting
Return to Ca,PlayStation 2,7.6,Shooter
Siberian Strik,Wireless,8,Shooter
Finding Nem,GameCube,6,Action
Rayman 3,Wireless,8,Platformer
Hulk,GameCube,8,Action
Hulk,Xbox,8,Action
SEGA Arcade,Game Boy Ad,7.8,Compilation
Stake: Fortun,Xbox,2.3,Fighting
Day of Defea,PC,8,Shooter
Lost Kingdom,GameCube,6.2,"Card, RPG"
Hulk,PC,8,Action
Hulk,PlayStation 2,8,Action
"Wario Ware,",Game Boy Ad,9,Party
Evil Dead: A,PlayStation 2,6.4,Action
Inside Pitch 2,Xbox,5,Sports
Grand Theft,PC,9.3,"Action, Adventure"
The Lord of t,Wireless,7.5,Strategy
Lemonade Ty,Wireless,9.5,Simulation
Charisma Lee,Wireless,6,Action
Tom Clancy's,Wireless,9,Action
Rise of Natio,PC,8.2,Strategy
Enter the Ma,PC,6.6,Action
WTA Tour Te,GameCube,4,Sports
Enter the Ma,Xbox,7.2,Action
Enter the Ma,GameCube,7.2,Action
Enter the Ma,PlayStation 2,7.2,Action
Pitfall,Wireless,8,Platformer
EverQuest fo,Pocket PC,8.5,RPG
Prince of Per,Wireless,8.5,"Action, Adventure"
Safari Hunter,Wireless,7,Hunting
Return to Ca,Xbox,9.3,Shooter
Gundam: Spa,Wireless,8,Shooter
Space Gunne,Wireless,3,Action
Breakout,Wireless,7,Puzzle
Castlevania:,Game Boy Ad,9.3,"Action, Adventure"
.hack//MUTA,PlayStation 2,8.4,"Action, RPG"
Shadowbane,PC,7.3,RPG
Clu Clu Land-,Game Boy Ad,5,Action
Donkey Kong,Game Boy Ad,7,Shooter
Uplink: Hack,PC,7.5,Strategy
Baseball Mo,PC,8,"Sports, Simulation"
Purge,PC,5.5,Shooter
Tom Clancy's,Game Boy Ad,8,Action
Break the Eg,Wireless,7,Puzzle
Burnout 2: Po,Xbox,8.6,Racing
Scooby-Doo:,Wireless,7.5,Adventure
Baku Baku,Wireless,8,Puzzle
NBA Street V,GameCube,9.1,Sports
NBA Street V,PlayStation 2,9.4,Sports
NBA Street V,Xbox,9.4,Sports
Zapper: One,PC,5.5,Platformer
Dakar 2: The,GameCube,6.2,Racing
Frogger Beyo,PC,5.5,Platformer
Disney Sport,GameCube,4,Sports
Blitzkrieg,PC,8.2,Strategy
Conflict: Des,GameCube,7.7,Shooter
Micro Machi,PlayStation 2,4,Racing
Disney Sport,Game Boy Ad,5.5,Racing
Army Men: Ai,GameCube,3.5,"Flight, Action"
Star Wars: Th,Xbox,7.7,Action
Galaxian Min,Wireless,3,Shooter
Lilo &amp; St,Wireless,3,Shooter
Pro Race Driv,PC,7.5,Racing
Tropico 2: Pir,PC,8.4,Simulation
Ninja Five-O,Game Boy Ad,8.5,Action
Defender,Wireless,2,Shooter
Yu-Gi-Oh! W,Game Boy Ad,8,Card
Castles &am,PC,2,Strategy
Colin McRae,PlayStation 2,8.9,Racing
X2: Wolverin,GameCube,6.6,Action
X2: Wolverin,PlayStation 2,7.3,Action
Bandits: Pho,PC,7.2,"Racing, Action"
X2: Wolverin,Game Boy Ad,7.9,Action
X2: Wolverin,PC,6.5,Action
X2: Wolverin,Xbox,6.6,Action
Phantasy Sta,Xbox,8.5,RPG
Final Fantasy,PlayStation,9,RPG
Godzilla: Des,Xbox,8.5,"Fighting, Action"
Evolution Wo,GameCube,5,RPG
Monopoly Pa,GameCube,7.3,Board
CSI: Crime Sc,PC,8.2,Adventure
Golden Sun:,Game Boy Ad,9,RPG
Rayman 3: H,PC,8.3,"Action, Adventure"
Red Faction II,PC,7.4,Shooter
Line of Sight:,PC,6.5,Shooter
1503 A.D. Th,PC,7.3,Strategy
"Ed, Edd 'n Ed",Game Boy Ad,5,"Puzzle, Action"
Ikaruga,GameCube,8.3,Shooter
Phantasy Sta,Game Boy Ad,6,"RPG, Compilation"
Enclave,PC,7.3,"Action, Adventure"
Galactic Civil,PC,8.2,Strategy
Crazy Taxi: C,Game Boy Ad,6.5,"Racing, Action"
Midnight Clu,PlayStation 2,9.1,Racing
CTU: Marine,PC,4.1,Shooter
Tube Slider,GameCube,6.1,Racing
Wingnuts: Te,PC,2.2,Shooter
Fireblade,Xbox,7.3,Action
Hamtaro: Ha,Game Boy Ad,8,Adventure
Run Like Hell,Xbox,4.1,Action
New World O,PC,4.2,Shooter
Tom Clancy's,GameCube,9.1,Action
Devastation:,PC,7.4,Shooter
Clock Tower,PlayStation 2,7.7,Adventure
Harbinger,PC,4,"Action, RPG"
Burnout 2: Po,GameCube,8.5,Racing
MVP Basebal,PC,8.3,Sports
Postal 2,PC,5.5,Shooter
Superman: C,Game Boy Ad,4.5,Action
Indiana Jone,PC,7.2,"Action, Adventure"
Piglet's BIG,PlayStation 2,6.5,Adventure
Grom ... Terr,PC,8,RPG
Metal Gear S,PC,8.9,"Action, Adventure"
Superman: Sh,GameCube,6.5,Action
The Lost Viki,Game Boy Ad,8.5,Puzzle
Marvel vs. C,Xbox,3.9,Fighting
High Heat M,PC,8.4,Sports
TransWorld S,GameCube,7.9,Sports
Red Faction II,Xbox,8.3,Shooter
Red Faction II,GameCube,8.3,Shooter
Casino Inc.,PC,7.6,Casino
Super Puzzle,Game Boy Ad,8,"Puzzle, Action"
RollerCoaste,Xbox,6,Simulation
Gallop Racer,PlayStation 2,7.9,Simulation
Intellivision,Wireless,5,Shooter
Airport Tycoo,PC,2.5,Simulation
James Bond,Game Boy Ad,6.5,Shooter
Def Jam Ven,PlayStation 2,8.9,Wrestling
Tetris,Wireless,6.5,Puzzle
Def Jam Ven,GameCube,8.9,Wrestling
Vietcong,PC,7,Shooter
IL-2 Sturmovi,PC,8.5,"Flight, Simulation"
Auto Modelli,PlayStation 2,7,Racing
World Racing,Xbox,7,Racing
Grand Prix C,PlayStation 2,9,Racing
Mega Man &,Game Boy Ad,8.5,Action
Total Immers,PC,7,Racing
State of Emer,Xbox,6.6,Action
Blackstone:,Xbox,5.2,Action
Samurai Jack:,Game Boy Ad,6,Action
Jurassic Park:,PlayStation 2,5.9,Strategy
Furious Karti,Xbox,6,Racing
Jurassic Park:,Xbox,5.9,Strategy
Batman: Dar,GameCube,3.5,"Action, Adventure"
Heroes of Mi,PC,6.9,Strategy
Pro Race Driv,Xbox,8.9,Racing
World of Out,PC,8.5,Racing
The Sims,GameCube,8.5,Simulation
Batman: Dar,Xbox,2.2,"Action, Adventure"
Tom Clancy's,PlayStation 2,9.1,"Action, Adventure"
The Sims,Xbox,8.5,Simulation
Amplitude,PlayStation 2,9.3,"Music, Action"
Aero Elite: C,PlayStation 2,6.5,"Flight, Action"
Primal,PlayStation 2,8,"Action, Adventure"
Dynasty War,PlayStation 2,8.6,Action
The Legend o,GameCube,9.6,"Action, Adventure"
Winning Elev,PlayStation 2,9.4,Sports
The Muppets,Game Boy Ad,7,Action
Tom Clancy's,PC,8.6,Shooter
Ultima Onlin,PC,8.1,RPG
Ultimate Brai,Game Boy Ad,8.5,Puzzle
Rayman 3: H,Xbox,8.4,Action
Worms Blast,Macintosh,7.5,Puzzle
The King of R,PlayStation 2,6,Racing
Black &amp;,Macintosh,9.7,Compilation
Evolution Sno,GameCube,3.4,Sports
Delta Force:,PC,8.9,Shooter
MLB SlugFest,Game Boy Ad,4.5,"Sports, Action"
Rayman 3: H,PlayStation 2,8.9,Platformer
MotoGP 3,PlayStation 2,8.5,Racing
WWE Crush,PlayStation 2,6.2,"Racing, Action"
UFC: Tapout,Xbox,7.1,Fighting
Pokemon Ru,Game Boy Ad,9.5,RPG
WWE Crush,GameCube,6.5,"Racing, Action"
Pokemon Sap,Game Boy Ad,9.5,RPG
Piglet's BIG,GameCube,7,Adventure
Tao Feng: Fis,Xbox,8.7,Fighting
Sonic Advanc,Game Boy Ad,9,Platformer
MLB 2004,PlayStation 2,4.9,Sports
Praetorians,PC,8.9,Strategy
Super Monke,Wireless,7,Action
MLB SlugFest,GameCube,8,"Sports, Action"
MLB SlugFest,Xbox,8,"Sports, Action"
MLB SlugFest,PlayStation 2,8,"Sports, Action"
My Street,PlayStation 2,6.3,"Sports, Compilation"
NASCAR Raci,PC,9.3,Racing
SEGA Rally C,Game Boy Ad,7,Racing
A Tale in the,PC,8.9,RPG
MVP Basebal,Xbox,8.5,Sports
MVP Basebal,PlayStation 2,8.5,Sports
The Jungle B,PlayStation 2,6.8,Music
Zone of the E,PlayStation 2,8.6,Action
World Series,Xbox,9.1,Sports
World Soccer,PlayStation 2,9,Sports
World Series,PlayStation 2,9,Sports
Murakumo: R,Xbox,4.5,Action
Yu-Gi-Oh! Du,PlayStation 2,6.2,Card
Rayman 3: H,GameCube,8.9,Action
The Gladiato,PC,7.5,Strategy
Rayman 3,Game Boy Ad,9,Platformer
All-Star Base,Game Boy Ad,8,Sports
Tenchu: Wrat,PlayStation 2,8.5,Action
Metal Gear S,PlayStation 2,9.1,"Action, Adventure"
The Jungle B,Game Boy Ad,5,Puzzle
Colin McRae,Xbox,8.9,Racing
High Heat M,Xbox,8.2,Sports
APEX,Xbox,7.8,Racing
All-Star Base,PlayStation 2,8.1,Sports
The Legend o,GameCube,9,"Action, Adventure"
Everblue 2,PlayStation 2,5.7,Adventure
All-Star Base,GameCube,8,Sports
All-Star Base,Xbox,8,Sports
Freelancer,PC,9.2,"Action, Simulation"
Mario Party-e,Game Boy Ad,8,Card
Post Mortem ,PC,7.9,Adventure
Xenosaga Epi,PlayStation 2,8.8,RPG
High Heat M,PlayStation 2,8.1,Sports
The Sum of A,Game Boy Ad,6,Action
Disaster Rep,PlayStation 2,6.3,Adventure
Law &amp;,PC,8,Adventure
Kung Fu Cha,Xbox,6.3,Fighting
Tom Clancy's,PC,9.4,Adventure
Tom Clancy's,GameCube,4.5,Shooter
Master of Ori,PC,9.2,Strategy
Breath of Fir,PlayStation 2,8.2,RPG
Indiana Jone,Xbox,6.1,Action
Dark Cloud 2,PlayStation 2,9,"Action, RPG"
Super Bubble,GameCube,3,Puzzle
Yu-Gi-Oh! Du,Game Boy Ad,8,Strategy
The Mystery,PC,6.5,Adventure
Darkened Sky,GameCube,6,Action
EverQuest O,PlayStation 2,8,RPG
World Tour S,PlayStation 2,8.2,Sports
PK: Out of th,GameCube,4,Action
.hack//INFEC,PlayStation 2,8.5,"Action, RPG"
Disney Sport,GameCube,5.1,Sports
Vexx,Xbox,7.6,Adventure
Vexx,PlayStation 2,7.4,Platformer
Vexx,GameCube,7.2,Platformer
Wings ,Game Boy Ad,7.5,Action
American Co,PC,8.2,Strategy
Command &,PC,9.3,Strategy
Daredevil: Th,Game Boy Ad,5,Action
Capcom vs. S,Xbox,8.6,Fighting
Pride FC: Fig,PlayStation 2,8,Fighting
David Beckh,Game Boy Ad,2.2,Sports
Zapper: One,GameCube,4.5,Platformer
Disney Sport,Game Boy Ad,6,Sports
The Sum of A,GameCube,2.5,Shooter
Summoner: A,GameCube,8,Action
Galerians: As,PlayStation 2,4.4,Adventure
GT Advance,Game Boy Ad,8.5,Racing
IGI 2: Covert,PC,8,Shooter
Lunar Legend,Game Boy Ad,7,RPG
Fisherman's,PlayStation 2,7,Hunting
Seek and Des,PlayStation 2,6.5,Action
Guilty Gear X,PlayStation 2,9,Fighting
FIFA Soccer 2,Game Boy Ad,8.8,Sports
Battlefield 1,PC,9.1,Shooter
Digimon: Bat,Game Boy Ad,6.5,Fighting
Black &amp;,PlayStation 2,6.3,Sports
Minority Rep,Game Boy Ad,6,Action
Unreal II: The,PC,8.2,Shooter
ATV Quad Po,GameCube,6.5,Racing
Heroes of Mi,Macintosh,9,Strategy
Resident Evil,GameCube,5,"Action, Adventure"
Resident Evil,GameCube,5,"Action, Adventure"
Disney Sport,Game Boy Ad,8,Sports
Skies of Arca,GameCube,8.5,RPG
ATV Quad Po,PlayStation 2,6.8,Racing
ATV Quad Po,Xbox,6.6,Racing
Devil May Cr,PlayStation 2,7,Action
HSX: Hyperso,PlayStation 2,5,Racing
Black &amp;,GameCube,6.1,Sports
Battle Engine,PlayStation 2,8,Shooter
Disney Sport,Game Boy Ad,5,Sports
Battle Engine,Xbox,8,Shooter
BattleBots: B,Game Boy Ad,5,Action
Disney Sport,Game Boy Ad,3,Sports
Sea Trader: R,Game Boy Ad,6,Strategy
The Invincibl,Game Boy Ad,7,Action
Dead or Alive,Xbox,9.2,Sports
The Lord of t,GameCube,8,Action
Crash Bandic,Game Boy Ad,8.5,Platformer
Super Bubble,Game Boy Ad,4,Puzzle
Super Bubble,PlayStation,2.8,Puzzle
Bionicle: Mat,Game Boy Ad,3,Platformer
Karnaaj Rally,Game Boy Ad,8.8,Racing
Butt-Ugly Ma,Game Boy Ad,6,Action
Dr. Muto ,GameCube,8.5,Platformer
SimCity 4,PC,9.2,Simulation
The Sims,PlayStation 2,8,Simulation
Blood Omen,GameCube,7,Action
Gauntlet: Dar,Game Boy Ad,3,Action
The Sims Onl,PC,7.2,Simulation
Moto Racer,Game Boy Ad,9,Racing
Kim Possible:,Game Boy Ad,5,Action
Panzer Drago,Xbox,9.2,Shooter
Treasure Pla,Game Boy Ad,7,"Puzzle, Adventure"
Impossible C,PC,8.3,Strategy
Crimson Sea,Xbox,8.1,RPG
War of the M,PlayStation 2,8.9,Fighting
Drome Racer,PC,6.8,Racing
Dragon's Lair,GameCube,6.8,"Action, Adventure"
Super Bubble,Xbox,2,Puzzle
Frogger Beyo,Xbox,5.8,Action
The Getaway,PlayStation 2,7,"Action, Adventure"
Frogger Beyo,GameCube,5.8,Action
Trailer Park T,PC,5,Simulation
Earth 2150: L,PC,7,Strategy
The Lord of t,Xbox,7.6,Action
Midway's Gr,Game Boy Ad,3.5,"Action, Compilation"
Jazz Jackrabb,Game Boy Ad,6.5,Action
Dark Age of,PC,8.7,RPG
Neocron ,PC,6.5,RPG
Beyblade: Le,PlayStation,1.5,Battle
Cossacks: Ba,PC,6.5,Strategy
Platoon: The,PC,6,Strategy
Anarchy Onli,PC,8.8,RPG
ShadowFlare,PC,6.5,"Action, RPG"
Evolution Ska,GameCube,4.3,Sports
The Lord of t,Game Boy Ad,8,RPG
Deadly Doze,PC,8.1,Shooter
Whiteout,PlayStation 2,5.5,Racing
Mary-Kate an,Game Boy Ad,4,Racing
Frogger: The,PC,3,Platformer
Street Fighter,Game Boy Ad,9,Fighting
Asheron's Ca,PC,9,RPG
Evolution Sno,PlayStation 2,2,Sports
Star Wars: Th,PlayStation 2,7.6,Action
